project_id,snapshot_id,state,district,project_type,project_cost,project_length_km,land_required_hectares,land_acquired_pct,land_pending_pct,private_land_pct,government_land_pct,forest_land_pct,affected_families,affected_landowners,vulnerable_households,compensation_awarded_amount,compensation_paid_amount,compensation_pending_amount,compensation_pending_pct,compensation_dispute_count,average_compensation_delay_days,legal_case_count,court_case_count,arbitration_case_count,ownership_dispute_count,notification_delay_days,approval_delay_days,survey_delay_days,document_completion_pct,interdepartmental_pending_count,rr_required,rr_completion_pct,families_relocated_pct,rr_grievances,possession_pct,row_available_pct,encumbrance_free_pct,public_objection_count,unresolved_grievances,stakeholder_response_rate,district_avg_resolution_days,agency_avg_delay_days,previous_project_delay_rate,days_since_notification,days_since_last_update,days_in_current_stage,acquisition_stage,actual_completion_delay_days,delayed_gt_90_days,delay_severity,most_likely_delay_stage,prediction_date,source_type,source_reference
P4906,P4906_S2,Tamil Nadu,Tamil Nadu_Dist_09,Industrial Corridor,76.46,55.22,196.24,49.89,50.11,77.13,22.87,0.0,2472,2516,554,22.17,10.92,11.25,50.74,1,7.7,0,0,0,18,3,11,11,58.78,1,1,33.5,32.36,95,41.5,32.51,26.6,21,6,95.0,182.2,145.6,0.38,60,17,111,Compensation Disbursement,17,0,minor,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4906,P4906_S3,Tamil Nadu,Tamil Nadu_Dist_09,Industrial Corridor,76.46,55.22,196.24,61.68,38.32,77.13,22.87,0.0,2472,2516,554,12.39,5.97,6.42,51.82,0,29.4,2,0,2,19,63,5,30,55.37,0,1,55.91,54.9,84,49.94,47.33,39.66,13,4,95.0,199.8,87.0,0.41,90,7,76,Possession Handover,26,0,minor,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4906,P4906_S4,Tamil Nadu,Tamil Nadu_Dist_09,Industrial Corridor,76.46,55.22,196.24,79.27,20.73,77.13,22.87,0.0,2472,2516,554,12.04,8.02,4.02,33.39,0,47.8,3,1,2,24,52,33,31,69.46,1,1,66.24,57.14,94,64.73,62.67,60.96,13,7,92.14,163.4,72.7,0.53,120,18,60,Joint Measurement,65,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4906,P4906_S5,Tamil Nadu,Tamil Nadu_Dist_09,Industrial Corridor,76.46,55.22,196.24,99.35,0.65,77.13,22.87,0.0,2472,2516,554,21.0,16.44,4.56,21.71,0,81.1,3,1,2,19,16,54,49,100.0,5,1,88.64,88.59,84,92.49,86.57,83.14,12,2,94.84,174.4,90.9,0.3,150,5,63,Joint Measurement,-30,0,on_time,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4907,P4907_S1,Telangana,Telangana_Dist_11,Highway,452.78,30.24,67.57,5.0,95.0,62.02,37.98,0.0,756,876,180,80.32,3.12,77.2,96.12,8,37.2,4,1,3,97,24,55,22,10.0,6,1,0.0,0.0,27,0.0,0.0,0.0,39,13,62.93,181.7,96.3,0.37,30,17,97,Joint Measurement,447,1,critical,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4907,P4907_S2,Telangana,Telangana_Dist_11,Highway,452.78,30.24,67.57,5.0,95.0,62.02,37.98,0.0,756,876,180,122.52,6.09,116.43,95.03,8,40.6,3,1,2,120,48,66,68,10.0,3,1,0.0,0.0,23,0.0,0.0,0.0,38,8,55.19,156.1,111.9,0.5,60,17,37,RR Execution,384,1,critical,Utility Shifting,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4907,P4907_S3,Telangana,Telangana_Dist_11,Highway,452.78,30.24,67.57,12.83,87.17,62.02,37.98,0.0,756,876,180,76.16,8.04,68.12,89.44,8,77.4,7,3,4,82,39,48,12,34.54,2,1,0.0,0.0,36,5.38,2.1,1.49,44,29,53.1,146.2,87.5,0.4,90,9,71,RR Execution,489,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4907,P4907_S4,Telangana,Telangana_Dist_11,Highway,452.78,30.24,67.57,28.64,71.36,62.02,37.98,0.0,756,876,180,89.31,23.04,66.27,74.2,10,105.7,4,1,3,78,64,70,1,38.58,4,1,12.51,7.11,17,24.99,21.92,16.67,42,24,53.46,128.4,87.1,0.34,120,15,79,Award Declaration,409,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4907,P4907_S5,Telangana,Telangana_Dist_11,Highway,452.78,30.24,67.57,46.21,53.79,62.02,37.98,0.0,756,876,180,97.78,43.97,53.81,55.03,6,156.6,6,3,3,92,47,49,2,51.68,2,1,39.0,35.67,23,32.08,22.95,19.01,37,21,53.23,224.7,88.3,0.52,150,20,63,Possession Handover,358,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4908,P4908_S1,Bihar,Bihar_Dist_09,Railway,128.31,160.31,317.19,10.07,89.93,47.47,51.8,0.73,8782,10392,2102,38.22,3.01,35.21,92.12,0,14.6,0,0,0,372,49,52,10,10.0,4,1,0.0,0.0,227,1.83,0.0,0.0,23,4,74.05,184.9,72.5,0.47,30,17,38,Pre-Notification,179,1,severe,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4908,P4908_S2,Bihar,Bihar_Dist_09,Railway,128.31,160.31,317.19,23.11,76.89,47.47,51.8,0.73,8782,10392,2102,25.88,4.58,21.3,82.3,0,51.3,2,1,1,853,97,38,36,44.97,3,1,10.64,10.14,307,15.08,7.9,5.67,21,7,79.88,159.8,111.2,0.5,60,14,43,Joint Measurement,249,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4908,P4908_S3,Bihar,Bihar_Dist_09,Railway,128.31,160.31,317.19,38.96,61.04,47.47,51.8,0.73,8782,10392,2102,27.09,7.86,19.23,70.99,1,164.6,0,0,0,388,8,66,6,32.86,1,1,19.32,17.89,140,23.97,17.49,15.17,13,8,72.72,189.3,120.2,0.19,90,23,44,Award Declaration,167,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4908,P4908_S4,Bihar,Bihar_Dist_09,Railway,128.31,160.31,317.19,53.82,46.18,47.47,51.8,0.73,8782,10392,2102,34.51,16.08,18.43,53.4,0,73.8,1,0,1,727,37,78,5,51.15,2,1,37.07,30.01,304,48.6,38.74,31.26,21,4,68.25,148.4,97.3,0.17,120,14,88,Award Declaration,149,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4908,P4908_S5,Bihar,Bihar_Dist_09,Railway,128.31,160.31,317.19,75.47,24.53,47.47,51.8,0.73,8782,10392,2102,34.58,21.22,13.36,38.64,0,8.7,1,0,1,386,28,33,58,76.68,1,1,63.91,57.67,168,61.12,58.01,54.96,17,5,74.72,171.3,73.7,0.34,150,6,112,Pre-Notification,112,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4909,P4909_S1,Uttar Pradesh,Uttar Pradesh_Dist_11,Metro,78.01,5.9,24.15,35.44,64.56,92.25,7.75,0.0,629,736,183,26.17,7.98,18.19,69.51,2,8.4,0,0,0,6,5,0,127,35.79,2,1,18.33,10.25,28,32.23,23.08,21.8,22,9,95.0,189.6,41.7,0.26,30,17,91,Award Declaration,-5,0,on_time,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4909,P4909_S2,Uttar Pradesh,Uttar Pradesh_Dist_11,Metro,78.01,5.9,24.15,54.69,45.31,92.25,7.75,0.0,629,736,183,22.55,10.93,11.62,51.53,1,19.7,1,0,1,10,41,34,19,41.14,3,1,40.04,35.06,31,42.95,38.25,34.79,15,3,95.0,194.0,89.0,0.24,60,7,106,Compensation Disbursement,-18,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4909,P4909_S3,Uttar Pradesh,Uttar Pradesh_Dist_11,Metro,78.01,5.9,24.15,75.77,24.23,92.25,7.75,0.0,629,736,183,13.8,10.27,3.53,25.58,0,25.9,1,0,1,4,81,44,2,63.07,0,1,55.85,48.54,22,68.52,63.53,60.09,20,7,95.0,188.9,105.4,0.51,90,28,114,Joint Measurement,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4909,P4909_S4,Uttar Pradesh,Uttar Pradesh_Dist_11,Metro,78.01,5.9,24.15,82.58,17.42,92.25,7.75,0.0,629,736,183,17.27,13.54,3.73,21.6,0,121.7,4,1,3,9,60,53,1,87.81,1,1,70.42,65.62,20,67.73,64.95,63.28,19,7,95.0,154.6,82.2,0.37,120,15,28,Possession Handover,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4909,P4909_S5,Uttar Pradesh,Uttar Pradesh_Dist_11,Metro,78.01,5.9,24.15,91.05,8.95,92.25,7.75,0.0,629,736,183,14.13,10.15,3.98,28.17,0,93.1,0,0,0,9,47,40,7,100.0,0,1,82.26,75.89,27,79.95,74.1,71.45,10,4,95.0,156.1,118.0,0.19,150,13,104,Joint Measurement,-30,0,on_time,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4910,P4910_S1,Andhra Pradesh,Andhra Pradesh_Dist_11,Highway,225.31,37.97,122.94,6.42,93.58,57.5,42.5,0.0,1133,1235,451,39.89,2.05,37.84,94.86,1,24.4,1,0,1,109,21,15,28,10.0,0,1,0.0,0.0,19,0.34,0.0,0.0,21,10,72.77,126.9,140.0,0.37,30,9,102,RR Execution,262,1,critical,Statutory Approvals,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4910,P4910_S2,Andhra Pradesh,Andhra Pradesh_Dist_11,Highway,225.31,37.97,122.94,23.05,76.95,57.5,42.5,0.0,1133,1235,451,48.8,8.98,39.82,81.6,1,35.2,2,0,2,79,19,65,18,38.86,0,1,6.12,0.0,18,16.54,14.8,10.1,24,8,75.38,184.8,46.2,0.38,60,21,74,Compensation Disbursement,253,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4910,P4910_S3,Andhra Pradesh,Andhra Pradesh_Dist_11,Highway,225.31,37.97,122.94,37.12,62.88,57.5,42.5,0.0,1133,1235,451,74.85,23.03,51.82,69.23,2,12.7,5,2,3,107,66,31,28,41.91,1,1,26.47,20.69,20,27.6,20.56,18.21,14,2,63.97,233.1,82.9,0.4,90,14,88,Award Declaration,297,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4910,P4910_S4,Andhra Pradesh,Andhra Pradesh_Dist_11,Highway,225.31,37.97,122.94,52.44,47.56,57.5,42.5,0.0,1133,1235,451,56.49,22.33,34.16,60.47,2,32.7,2,0,2,114,11,18,4,41.27,2,1,44.78,39.04,39,49.9,46.5,41.04,16,6,72.19,172.7,93.3,0.43,120,7,15,Award Declaration,212,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4910,P4910_S5,Andhra Pradesh,Andhra Pradesh_Dist_11,Highway,225.31,37.97,122.94,66.49,33.51,57.5,42.5,0.0,1133,1235,451,69.75,36.03,33.72,48.34,2,9.9,4,2,2,55,99,12,6,73.03,3,1,52.71,43.35,49,57.81,50.69,50.3,20,9,70.29,155.8,107.3,0.24,150,23,58,Compensation Disbursement,194,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4911,P4911_S1,Madhya Pradesh,Madhya Pradesh_Dist_13,Highway,237.6,48.55,128.79,27.39,72.61,73.93,26.07,0.0,2464,2241,936,40.64,7.9,32.74,80.56,2,103.2,0,0,0,29,5,23,22,38.9,4,1,11.82,9.02,92,15.53,8.33,7.49,16,8,76.38,212.1,69.2,0.3,30,7,78,RR Execution,106,1,severe,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4911,P4911_S2,Madhya Pradesh,Madhya Pradesh_Dist_13,Highway,237.6,48.55,128.79,44.22,55.78,73.93,26.07,0.0,2464,2241,936,45.15,18.35,26.8,59.36,2,34.8,2,0,2,22,42,20,1,56.43,4,1,25.0,23.27,103,37.99,28.38,20.82,23,10,87.36,156.2,81.8,0.26,60,18,76,RR Execution,44,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4911,P4911_S3,Madhya Pradesh,Madhya Pradesh_Dist_13,Highway,237.6,48.55,128.79,63.85,36.15,73.93,26.07,0.0,2464,2241,936,83.13,42.29,40.84,49.13,0,13.5,2,0,2,23,17,154,20,78.6,1,1,44.97,38.02,43,52.41,44.0,40.24,8,3,92.44,178.3,86.5,0.16,90,7,30,Pre-Notification,50,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4911,P4911_S4,Madhya Pradesh,Madhya Pradesh_Dist_13,Highway,237.6,48.55,128.79,68.87,31.13,73.93,26.07,0.0,2464,2241,936,81.42,39.98,41.44,50.9,0,0.8,0,0,0,24,26,57,66,77.28,2,1,60.45,57.1,56,62.89,61.7,54.07,14,4,80.02,177.2,120.4,0.44,120,19,67,Possession Handover,21,0,minor,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4911,P4911_S5,Madhya Pradesh,Madhya Pradesh_Dist_13,Highway,237.6,48.55,128.79,90.43,9.57,73.93,26.07,0.0,2464,2241,936,77.63,50.8,26.83,34.56,0,1.4,0,0,0,29,18,4,9,100.0,2,1,84.79,81.21,110,87.74,78.49,77.4,16,4,89.15,235.4,78.9,0.27,150,11,26,Award Declaration,-8,0,on_time,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4912,P4912_S1,Uttar Pradesh,Uttar Pradesh_Dist_12,Metro,820.2,144.92,241.49,26.66,73.34,77.71,22.29,0.0,4086,4631,1767,193.0,48.38,144.62,74.93,0,10.9,0,0,0,86,24,7,5,22.54,5,1,13.66,5.57,105,16.96,9.06,7.17,14,5,88.84,192.0,94.3,0.22,30,21,25,Compensation Disbursement,159,1,severe,Utility Shifting,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4912,P4912_S2,Uttar Pradesh,Uttar Pradesh_Dist_12,Metro,820.2,144.92,241.49,35.32,64.68,77.71,22.29,0.0,4086,4631,1767,156.9,41.41,115.49,73.61,2,4.0,3,1,2,86,110,90,31,44.84,2,1,29.15,21.41,161,32.21,25.8,20.91,17,10,93.79,199.0,44.6,0.5,60,23,90,Compensation Disbursement,141,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4912,P4912_S3,Uttar Pradesh,Uttar Pradesh_Dist_12,Metro,820.2,144.92,241.49,57.89,42.11,77.71,22.29,0.0,4086,4631,1767,171.99,84.71,87.28,50.75,1,1.0,2,0,2,37,49,63,15,55.19,0,1,50.57,47.41,126,51.8,47.39,42.06,10,2,87.71,172.9,73.2,0.54,90,25,86,Joint Measurement,85,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4912,P4912_S4,Uttar Pradesh,Uttar Pradesh_Dist_12,Metro,820.2,144.92,241.49,68.42,31.58,77.71,22.29,0.0,4086,4631,1767,280.2,144.19,136.01,48.54,0,18.5,0,0,0,54,30,1,3,61.71,3,1,59.26,54.52,145,56.87,50.88,46.38,17,5,90.7,193.2,90.5,0.32,120,8,65,Compensation Disbursement,38,0,moderate,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4912,P4912_S5,Uttar Pradesh,Uttar Pradesh_Dist_12,Metro,820.2,144.92,241.49,76.75,23.25,77.71,22.29,0.0,4086,4631,1767,275.59,174.86,100.73,36.55,0,137.4,1,0,1,51,28,59,24,87.75,1,1,71.23,65.9,203,73.81,68.91,61.3,11,7,95.0,175.5,74.0,0.27,150,11,18,Compensation Disbursement,37,0,moderate,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4913,P4913_S1,Bihar,Bihar_Dist_13,Industrial Corridor,193.77,10.89,40.21,5.0,95.0,93.29,6.71,0.0,1142,945,312,50.87,2.12,48.75,95.83,0,14.6,1,0,1,72,19,14,7,14.01,2,1,0.0,0.0,15,1.55,0.42,0.0,21,9,69.16,292.2,103.3,0.51,30,20,95,Pre-Notification,283,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4913,P4913_S2,Bihar,Bihar_Dist_13,Industrial Corridor,193.77,10.89,40.21,18.62,81.38,93.29,6.71,0.0,1142,945,312,33.59,4.57,29.02,86.39,6,94.4,4,1,3,96,41,53,36,10.0,5,1,7.07,6.3,49,7.56,0.0,0.0,21,12,71.78,231.0,68.9,0.51,60,20,20,Joint Measurement,278,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4913,P4913_S3,Bihar,Bihar_Dist_13,Industrial Corridor,193.77,10.89,40.21,34.5,65.5,93.29,6.71,0.0,1142,945,312,30.2,10.04,20.16,66.75,6,21.5,3,1,2,52,16,42,47,34.44,5,1,15.39,7.05,34,31.73,27.3,22.67,24,10,69.04,159.9,84.4,0.41,90,23,81,Possession Handover,284,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4913,P4913_S4,Bihar,Bihar_Dist_13,Industrial Corridor,193.77,10.89,40.21,53.17,46.83,93.29,6.71,0.0,1142,945,312,33.25,15.92,17.33,52.12,1,46.8,3,1,2,121,12,98,40,68.16,1,1,39.65,38.56,36,43.55,36.66,28.72,23,7,76.72,222.6,74.7,0.16,120,27,47,Compensation Disbursement,190,1,critical,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4913,P4913_S5,Bihar,Bihar_Dist_13,Industrial Corridor,193.77,10.89,40.21,57.53,42.47,93.29,6.71,0.0,1142,945,312,36.2,20.69,15.51,42.85,2,14.4,2,0,2,46,30,26,20,71.72,2,1,37.81,29.85,35,46.72,37.93,36.74,22,14,66.33,162.6,77.0,0.4,150,26,87,Award Declaration,113,1,severe,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4914,P4914_S1,Maharashtra,Maharashtra_Dist_05,Railway,123.76,87.8,319.1,28.53,71.47,86.09,13.91,0.0,8529,7923,2079,23.66,4.94,18.72,79.12,0,119.0,0,0,0,109,25,5,14,29.3,1,1,18.99,16.33,132,18.77,17.88,15.53,13,4,92.15,172.1,82.7,0.26,30,20,37,Joint Measurement,79,0,moderate,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4914,P4914_S2,Maharashtra,Maharashtra_Dist_05,Railway,123.76,87.8,319.1,40.18,59.82,86.09,13.91,0.0,8529,7923,2079,35.34,10.77,24.57,69.52,0,76.4,3,1,2,78,8,2,0,61.9,0,1,22.31,15.43,188,27.61,23.22,20.98,10,6,87.17,161.2,41.0,0.43,60,5,43,Award Declaration,103,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4914,P4914_S3,Maharashtra,Maharashtra_Dist_05,Railway,123.76,87.8,319.1,54.65,45.35,86.09,13.91,0.0,8529,7923,2079,34.86,14.46,20.4,58.52,0,71.8,1,0,1,42,34,42,37,53.58,0,1,45.56,44.91,177,47.75,43.75,39.41,22,12,95.0,151.7,140.2,0.34,90,10,45,Pre-Notification,91,1,severe,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4914,P4914_S4,Maharashtra,Maharashtra_Dist_05,Railway,123.76,87.8,319.1,65.99,34.01,86.09,13.91,0.0,8529,7923,2079,23.97,12.1,11.87,49.52,0,27.8,1,0,1,87,10,33,59,87.64,4,1,58.49,57.89,209,61.21,58.52,52.16,13,5,94.53,128.1,85.0,0.28,120,8,75,RR Execution,31,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4914,P4914_S5,Maharashtra,Maharashtra_Dist_05,Railway,123.76,87.8,319.1,83.49,16.51,86.09,13.91,0.0,8529,7923,2079,35.95,29.85,6.1,16.97,0,71.1,0,0,0,97,2,4,7,88.38,2,1,72.68,64.02,407,71.22,68.93,67.89,14,6,85.64,149.5,129.3,0.5,150,12,86,RR Execution,-30,0,on_time,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4915,P4915_S1,Karnataka,Karnataka_Dist_10,Industrial Corridor,483.83,59.68,232.91,23.13,76.87,57.88,42.12,0.0,4678,5315,2083,144.21,29.63,114.58,79.45,0,45.1,1,0,1,70,4,16,21,35.4,3,1,11.93,8.23,209,8.69,7.79,2.68,14,7,95.0,253.6,91.7,0.48,30,19,52,Compensation Disbursement,160,1,severe,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4915,P4915_S2,Karnataka,Karnataka_Dist_10,Industrial Corridor,483.83,59.68,232.91,44.73,55.27,57.88,42.12,0.0,4678,5315,2083,148.74,49.11,99.63,66.98,2,22.6,2,1,1,75,33,25,21,29.07,1,1,31.59,21.62,200,37.83,37.3,36.22,17,6,81.84,197.9,81.6,0.22,60,6,83,Joint Measurement,110,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4915,P4915_S3,Karnataka,Karnataka_Dist_10,Industrial Corridor,483.83,59.68,232.91,57.04,42.96,57.88,42.12,0.0,4678,5315,2083,96.05,41.95,54.1,56.32,1,40.4,0,0,0,68,33,31,26,49.14,4,1,50.9,41.21,53,46.35,45.08,45.01,7,4,95.0,207.8,58.8,0.24,90,8,114,Possession Handover,59,0,moderate,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4915,P4915_S4,Karnataka,Karnataka_Dist_10,Industrial Corridor,483.83,59.68,232.91,74.52,25.48,57.88,42.12,0.0,4678,5315,2083,111.95,79.4,32.55,29.08,0,105.7,0,0,0,74,3,53,0,73.73,1,1,57.67,55.83,127,61.54,60.41,56.06,16,5,95.0,209.1,123.2,0.27,120,6,110,RR Execution,-23,0,on_time,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4915,P4915_S5,Karnataka,Karnataka_Dist_10,Industrial Corridor,483.83,59.68,232.91,81.41,18.59,57.88,42.12,0.0,4678,5315,2083,79.02,62.42,16.6,21.01,0,4.3,0,0,0,34,9,14,75,78.03,2,1,66.54,61.58,110,78.29,74.4,66.72,19,12,89.21,182.1,64.8,0.32,150,13,112,Award Declaration,-23,0,on_time,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4916,P4916_S1,Haryana,Haryana_Dist_07,Highway,239.0,221.99,312.47,5.0,95.0,80.39,19.61,0.0,8913,10034,2785,72.31,2.66,69.65,96.32,5,68.0,2,1,1,1130,26,63,73,10.0,6,1,0.0,0.0,439,2.34,0.0,0.0,21,12,68.48,210.2,102.6,0.54,30,11,109,Joint Measurement,300,1,critical,Legal Litigation,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4916,P4916_S2,Haryana,Haryana_Dist_07,Highway,239.0,221.99,312.47,15.36,84.64,80.39,19.61,0.0,8913,10034,2785,82.95,11.34,71.61,86.33,5,67.2,3,0,3,1639,17,19,45,21.13,2,1,0.02,0.0,318,1.97,0.0,0.0,22,13,70.8,186.6,39.5,0.51,60,10,67,Pre-Notification,313,1,critical,Statutory Approvals,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4916,P4916_S3,Haryana,Haryana_Dist_07,Highway,239.0,221.99,312.47,27.25,72.75,80.39,19.61,0.0,8913,10034,2785,41.52,8.79,32.73,78.83,3,75.4,4,1,3,1365,83,34,1,28.48,3,1,22.2,17.08,284,19.36,19.28,13.19,31,20,58.54,218.4,79.8,0.27,90,18,113,Joint Measurement,312,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4916,P4916_S4,Haryana,Haryana_Dist_07,Highway,239.0,221.99,312.47,46.72,53.28,80.39,19.61,0.0,8913,10034,2785,39.08,14.01,25.07,64.15,3,37.7,3,1,2,1212,62,57,29,59.94,0,1,40.8,34.83,204,44.03,43.93,38.63,30,17,71.63,150.7,96.5,0.15,120,27,64,Compensation Disbursement,256,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4916,P4916_S5,Haryana,Haryana_Dist_07,Highway,239.0,221.99,312.47,64.36,35.64,80.39,19.61,0.0,8913,10034,2785,56.19,32.7,23.49,41.8,2,48.8,2,1,1,1142,24,20,5,70.27,1,1,58.0,50.62,137,50.52,44.11,36.18,29,6,63.84,143.0,71.7,0.23,150,7,42,Joint Measurement,198,1,critical,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4917,P4917_S1,Uttar Pradesh,Uttar Pradesh_Dist_11,Industrial Corridor,367.65,53.91,201.2,20.78,79.22,85.15,14.85,0.0,3078,2607,905,66.48,11.96,54.52,82.01,1,0.9,1,0,1,55,23,24,10,23.58,1,1,15.2,10.55,82,17.64,12.36,11.6,15,9,83.73,180.6,86.7,0.41,30,14,33,Compensation Disbursement,162,1,severe,Compensation Disbursement,2026-03-30,synthetic_calibrated,SIH2026_GEN_SEED_42
P4917,P4917_S2,Uttar Pradesh,Uttar Pradesh_Dist_11,Industrial Corridor,367.65,53.91,201.2,39.04,60.96,85.15,14.85,0.0,3078,2607,905,92.54,26.94,65.6,70.89,1,44.9,2,1,1,41,11,19,30,40.26,4,1,25.16,23.95,120,32.75,24.15,16.74,12,5,79.94,89.3,79.6,0.33,60,17,35,Joint Measurement,184,1,critical,Compensation Disbursement,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4917,P4917_S3,Uttar Pradesh,Uttar Pradesh_Dist_11,Industrial Corridor,367.65,53.91,201.2,57.36,42.64,85.15,14.85,0.0,3078,2607,905,105.52,51.33,54.19,51.36,2,31.5,1,0,1,82,30,15,41,63.95,4,1,43.83,37.65,137,48.9,41.09,36.98,15,5,83.69,171.4,102.8,0.29,90,24,72,Award Declaration,10,0,minor,R&R Execution,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4917,P4917_S4,Uttar Pradesh,Uttar Pradesh_Dist_11,Industrial Corridor,367.65,53.91,201.2,61.25,38.75,85.15,14.85,0.0,3078,2607,905,69.81,36.31,33.5,47.99,1,21.0,3,2,1,79,19,145,3,76.55,3,1,51.01,44.25,99,57.9,52.51,48.89,14,7,86.99,125.9,129.2,0.17,120,27,90,Award Declaration,110,1,severe,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
P4917,P4917_S5,Uttar Pradesh,Uttar Pradesh_Dist_11,Industrial Corridor,367.65,53.91,201.2,85.65,14.35,85.15,14.85,0.0,3078,2607,905,125.26,96.14,29.12,23.25,0,144.4,2,0,2,78,16,8,11,79.85,1,1,79.38,74.3,89,76.32,70.09,63.42,12,4,80.86,202.8,139.8,0.18,150,6,37,Possession Handover,33,0,moderate,Legal Litigation,2026-04-01,synthetic_calibrated,SIH2026_GEN_SEED_42
